Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
240p,Traffic3,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K2\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8398,0.0786,0.9232,0.9003,0.0016,0.8971,10
240p,Traffic3,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2041,0.005,0.2242,0.3051,0.0542,0.2293,10
240p,Traffic3,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.337,0.0186,0.3423,0.448,0.0397,0.3694,10
240p,Traffic3,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.3506,0.0193,0.3575,0.4454,0.0403,0.3654,10
240p,Traffic3,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2161,0.0054,0.2322,0.3121,0.0529,0.2313,10
240p,Traffic3,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.3494,0.0182,0.3566,0.4561,0.0377,0.3694,10
240p,Traffic3,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.3632,0.019,0.3755,0.455,0.0381,0.3691,10
240p,Traffic3,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.3303,0.0169,0.3831,0.3885,0.043,0.3271,10
240p,Traffic3,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.544,0.0375,0.6055,0.6002,0.0196,0.5596,10
240p,Traffic3,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.5606,0.0397,0.626,0.6242,0.0185,0.5928,10
240p,Traffic3,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.5892,0.0593,0.724,0.5409,0.0268,0.5098,10
240p,Traffic3,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.7356,0.0629,0.8411,0.7443,0.0079,0.7194,10
240p,Traffic3,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.7525,0.0659,0.8608,0.793,0.0057,0.7813,10
240p,Traffic3,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.6833,0.0571,0.7774,0.5975,0.0185,0.561,10
240p,Traffic3,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.7744,0.0667,0.858,0.7728,0.0078,0.7453,10
240p,Traffic3,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.7951,0.0703,0.8843,0.8277,0.004,0.8126,10
240p,Traffic3,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7691,0.0661,0.8564,0.6463,0.0178,0.5928,10
240p,Traffic3,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.7976,0.071,0.8728,0.7906,0.0073,0.7646,10
240p,Traffic3,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.01_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8247,0.0758,0.9092,0.8542,0.0032,0.8383,10
240p,Traffic3,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7598,0.0653,0.8334,0.6487,0.0187,0.5837,10
240p,Traffic3,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8031,0.0722,0.8784,0.8057,0.0062,0.777,10
240p,Traffic3,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8302,0.0768,0.9138,0.8791,0.0021,0.867,10
240p,Traffic3,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7649,0.066,0.836,0.6635,0.0173,0.6047,10
240p,Traffic3,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8113,0.0736,0.8849,0.8195,0.0056,0.7935,10
240p,Traffic3,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.838,0.0783,0.9199,0.8963,0.0017,0.8884,10
240p,Traffic3,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7697,0.0667,0.8426,0.6788,0.0159,0.6341,10
240p,Traffic3,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8129,0.0739,0.8884,0.8235,0.0054,0.8022,10
240p,Traffic3,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K3\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.84,0.0786,0.9242,0.9012,0.0016,0.8986,10
240p,Traffic3,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2041,0.005,0.2242,0.3051,0.0542,0.2293,10
240p,Traffic3,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.337,0.0186,0.3423,0.448,0.0397,0.3694,10
240p,Traffic3,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.3506,0.0193,0.3575,0.4454,0.0403,0.3654,10
240p,Traffic3,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.2236,0.0061,0.2322,0.3179,0.052,0.2404,10
240p,Traffic3,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.3606,0.0187,0.3741,0.4645,0.0362,0.3852,10
240p,Traffic3,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.3744,0.0196,0.3873,0.4647,0.0364,0.3859,10
240p,Traffic3,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.3823,0.0258,0.4575,0.4215,0.0402,0.3744,10
240p,Traffic3,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.6148,0.0499,0.7114,0.6555,0.016,0.6253,10
240p,Traffic3,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.6325,0.0526,0.7341,0.6883,0.0155,0.6754,10
240p,Traffic3,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.6413,0.0676,0.7795,0.5648,0.0248,0.5334,10
240p,Traffic3,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.7525,0.066,0.8568,0.7543,0.0079,0.7287,10
240p,Traffic3,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.7713,0.0696,0.8764,0.8068,0.0056,0.8049,10
240p,Traffic3,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7323,0.0625,0.8303,0.6203,0.0171,0.5775,10
240p,Traffic3,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.7889,0.0693,0.8716,0.782,0.0078,0.7552,10
240p,Traffic3,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8131,0.0735,0.9006,0.8405,0.0038,0.8262,10
240p,Traffic3,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7845,0.0688,0.8654,0.658,0.0174,0.6063,10
240p,Traffic3,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8062,0.0726,0.8806,0.8011,0.0066,0.7776,10
240p,Traffic3,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.01_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8354,0.0778,0.9199,0.8693,0.0025,0.8578,10
240p,Traffic3,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7575,0.0649,0.8317,0.6533,0.0181,0.587,10
240p,Traffic3,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8057,0.0726,0.8802,0.8124,0.0059,0.7857,10
240p,Traffic3,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8333,0.0774,0.9175,0.888,0.0019,0.8798,10
240p,Traffic3,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.763,0.0658,0.8319,0.6704,0.0165,0.6131,10
240p,Traffic3,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8115,0.0737,0.8854,0.8221,0.0055,0.7976,10
240p,Traffic3,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.8384,0.0784,0.9205,0.8997,0.0016,0.8943,10
240p,Traffic3,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic3\Traffic3-Mask.mp4,0.7696,0.0667,0.8416,0.6813,0.0156,0.6379,10
240p,Traffic3,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic3\Traffic3-Mask.mp4,0.8129,0.0739,0.8885,0.8238,0.0054,0.8028,10
240p,Traffic3,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic3\K4\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic3\Traffic3-Mask.mp4,0.84,0.0786,0.9243,0.9016,0.0016,0.8995,10
360p,Traffic3,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\360p\Traffic3\Traffic3-Mask.mp4,0.22,0.0056,0.2418,0.3258,0.0509,0.2495,10
360p,Traffic3,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\360p\Traffic3\Traffic3-Mask.mp4,0.3199,0.0151,0.331,0.433,0.0396,0.358,10
360p,Traffic3,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\360p\Traffic3\Traffic3-Mask.mp4,0.3324,0.0159,0.3445,0.4325,0.0399,0.3571,10
360p,Traffic3,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\360p\Traffic3\Traffic3-Mask.mp4,0.2225,0.0056,0.2442,0.3275,0.0506,0.2495,10
360p,Traffic3,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\360p\Traffic3\Traffic3-Mask.mp4,0.3225,0.0151,0.331,0.4349,0.0392,0.358,10
360p,Traffic3,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\360p\Traffic3\Traffic3-Mask.mp4,0.3351,0.0158,0.3458,0.4345,0.0395,0.3571,10
360p,Traffic3,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\360p\Traffic3\Traffic3-Mask.mp4,0.2588,0.0078,0.2863,0.3519,0.0468,0.277,10
360p,Traffic3,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\360p\Traffic3\Traffic3-Mask.mp4,0.3742,0.0172,0.3913,0.4712,0.0331,0.4058,10
360p,Traffic3,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\360p\Traffic3\Traffic3-Mask.mp4,0.3871,0.0182,0.4067,0.475,0.0327,0.4071,10
360p,Traffic3,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K2\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\360p\Traffic3\Traffic3-Mask.mp4,0.4329,0.0299,0.4909,0.4736,0.0323,0.4294,10
