Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
120p,Traffic4,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.5165,0.0149,0.5283,0.4151,0.019,0.4001,250
120p,Traffic4,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8336,0.0126,0.8741,0.6993,0.0145,0.6537,250
120p,Traffic4,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.8828,0.0077,0.9188,0.7852,0.0117,0.7935,250
120p,Traffic4,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7549,0.0252,0.7863,0.5961,0.0156,0.5512,250
120p,Traffic4,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.875,0.0114,0.9237,0.742,0.0112,0.6919,250
120p,Traffic4,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.937,0.006,0.9708,0.8435,0.0069,0.8431,250
120p,Traffic4,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7582,0.0261,0.7856,0.6024,0.0164,0.5544,250
120p,Traffic4,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8784,0.0117,0.9256,0.7466,0.012,0.6944,250
120p,Traffic4,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.94,0.0061,0.9716,0.8501,0.0077,0.8431,250
120p,Traffic4,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7596,0.0265,0.7855,0.6077,0.0169,0.5576,250
120p,Traffic4,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8787,0.0118,0.9256,0.7473,0.0121,0.6944,250
120p,Traffic4,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K3\A0.1_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.94,0.0061,0.9716,0.8508,0.0078,0.8431,250
120p,Traffic4,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.0613,0.0201,0.0218,0.0812,0.0227,0.0423,250
120p,Traffic4,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.181,0.0457,0.0854,0.1965,0.0456,0.1014,250
120p,Traffic4,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.1832,0.0462,0.0854,0.1944,0.0474,0.0967,250
120p,Traffic4,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.0613,0.0201,0.0218,0.0812,0.0227,0.0423,250
120p,Traffic4,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.181,0.0457,0.0854,0.1965,0.0456,0.1014,250
120p,Traffic4,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.1832,0.0462,0.0854,0.1944,0.0474,0.0967,250
120p,Traffic4,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.0944,0.0183,0.069,0.1024,0.0212,0.0669,250
120p,Traffic4,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.2853,0.0302,0.2416,0.2883,0.0317,0.2368,250
120p,Traffic4,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.001_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.2871,0.0303,0.2416,0.2963,0.0319,0.2495,250
120p,Traffic4,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.2272,0.0172,0.2443,0.1831,0.0181,0.1569,250
120p,Traffic4,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.5636,0.0199,0.5774,0.4967,0.0166,0.4839,250
120p,Traffic4,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.5826,0.0199,0.6054,0.5314,0.0176,0.5204,250
120p,Traffic4,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.3495,0.016,0.371,0.2726,0.0147,0.2483,250
120p,Traffic4,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.7625,0.0114,0.7582,0.6397,0.0102,0.6215,250
120p,Traffic4,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.8006,0.0092,0.8005,0.711,0.0097,0.713,250
120p,Traffic4,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.6543,0.0181,0.6662,0.5056,0.0174,0.4902,250
120p,Traffic4,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8597,0.0113,0.9006,0.7202,0.0128,0.6782,250
120p,Traffic4,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.9168,0.0064,0.9448,0.8157,0.0092,0.8176,250
120p,Traffic4,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7566,0.0256,0.7849,0.6001,0.0157,0.554,250
120p,Traffic4,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8768,0.0115,0.9234,0.7443,0.0114,0.6932,250
120p,Traffic4,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.9391,0.0061,0.9715,0.8469,0.0072,0.8431,250
120p,Traffic4,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7591,0.0265,0.7852,0.6068,0.0168,0.5591,250
120p,Traffic4,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8786,0.0118,0.9256,0.7471,0.0121,0.6944,250
120p,Traffic4,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.9399,0.0061,0.9716,0.8506,0.0078,0.8431,250
120p,Traffic4,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7597,0.0266,0.7855,0.6092,0.0171,0.5582,250
120p,Traffic4,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8787,0.0118,0.9256,0.7473,0.0121,0.6944,250
120p,Traffic4,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K4\A0.1_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.94,0.0061,0.9718,0.8508,0.0078,0.8431,250
240p,Traffic4,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0717,0.0128,0.0506,0.1034,0.015,0.0818,250
240p,Traffic4,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.1567,0.0306,0.0809,0.1902,0.0301,0.1176,250
240p,Traffic4,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.1563,0.0312,0.0788,0.1859,0.0309,0.1115,250
240p,Traffic4,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0717,0.0128,0.0506,0.1034,0.015,0.0818,250
240p,Traffic4,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.1567,0.0306,0.0809,0.1902,0.0301,0.1176,250
240p,Traffic4,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.1563,0.0312,0.0788,0.1859,0.0309,0.1115,250
240p,Traffic4,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.0749,0.0127,0.0531,0.1062,0.0149,0.0843,250
240p,Traffic4,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.1635,0.0295,0.0923,0.1972,0.0291,0.1333,250
240p,Traffic4,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.001_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.1633,0.03,0.0903,0.1929,0.0298,0.1257,250
240p,Traffic4,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.133,0.0113,0.1122,0.1519,0.0135,0.1257,250
240p,Traffic4,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.2609,0.0208,0.2152,0.284,0.0214,0.2355,250
240p,Traffic4,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.2638,0.0208,0.2189,0.2848,0.0216,0.2367,250
240p,Traffic4,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.1571,0.0103,0.1498,0.1607,0.0128,0.1389,250
240p,Traffic4,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.3124,0.0168,0.2827,0.3201,0.0185,0.2855,250
240p,Traffic4,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.3158,0.0168,0.285,0.3239,0.0184,0.2903,250
240p,Traffic4,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.29,0.0072,0.2742,0.2326,0.0113,0.2146,250
240p,Traffic4,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.5828,0.0174,0.6128,0.5137,0.0165,0.5158,250
240p,Traffic4,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.6066,0.0165,0.6513,0.5438,0.0162,0.5559,250
240p,Traffic4,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.6221,0.0209,0.6268,0.4949,0.0149,0.4799,250
240p,Traffic4,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.7879,0.0165,0.8002,0.6704,0.0112,0.6407,250
240p,Traffic4,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.8563,0.0116,0.895,0.7389,0.0083,0.7152,250
240p,Traffic4,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.6447,0.0248,0.6347,0.5171,0.0166,0.4946,250
240p,Traffic4,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.7935,0.0169,0.8025,0.6754,0.0114,0.6419,250
240p,Traffic4,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic4\Traffic4-Mask.mp4,0.8626,0.0117,0.8977,0.745,0.0084,0.7189,250
240p,Traffic4,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic4\Traffic4-Mask.mp4,0.6685,0.0275,0.6498,0.549,0.0172,0.5146,250
240p,Traffic4,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic4\K2\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic4\Traffic4-Mask.mp4,0.7989,0.0174,0.8056,0.6834,0.0116,0.649,250
