Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
240p,Traffic5,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8074,0.0343,0.8712,0.762,0.006,0.7797,25
240p,Traffic5,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8647,0.0348,0.9148,0.8189,0.0026,0.8189,25
240p,Traffic5,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8687,0.0351,0.9232,0.8206,0.0026,0.8213,25
240p,Traffic5,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8404,0.0342,0.8997,0.7876,0.004,0.8014,25
240p,Traffic5,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8809,0.0348,0.9318,0.8296,0.002,0.8282,25
240p,Traffic5,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.885,0.035,0.9372,0.8319,0.0019,0.8307,25
240p,Traffic5,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8852,0.0343,0.9378,0.8203,0.0022,0.8217,25
240p,Traffic5,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.909,0.0351,0.9556,0.8498,0.0012,0.8444,25
240p,Traffic5,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9154,0.0355,0.9592,0.8527,0.0012,0.8483,25
240p,Traffic5,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8419,0.0403,0.9038,0.7984,0.0086,0.8063,25
240p,Traffic5,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8881,0.0366,0.9383,0.8366,0.0037,0.8379,25
240p,Traffic5,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9005,0.0374,0.9516,0.8427,0.0037,0.8511,25
240p,Traffic5,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8846,0.0336,0.9252,0.8361,0.0013,0.8302,25
240p,Traffic5,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9127,0.035,0.9539,0.8586,0.0011,0.8544,25
240p,Traffic5,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9257,0.0358,0.9661,0.8648,0.0011,0.8624,25
240p,Traffic5,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9083,0.0351,0.9527,0.8619,0.001,0.8553,25
240p,Traffic5,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9279,0.0361,0.9705,0.8744,0.0009,0.867,25
240p,Traffic5,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9412,0.0369,0.9818,0.881,0.0008,0.8751,25
240p,Traffic5,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.6692,0.0362,0.5938,0.6978,0.0093,0.6612,25
240p,Traffic5,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7187,0.0337,0.6677,0.7503,0.0058,0.7409,25
240p,Traffic5,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7198,0.034,0.667,0.7498,0.0057,0.7452,25
240p,Traffic5,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7518,0.0425,0.8719,0.7418,0.0091,0.777,25
240p,Traffic5,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7856,0.0391,0.8869,0.7798,0.0055,0.7982,25
240p,Traffic5,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.787,0.0392,0.888,0.7788,0.0055,0.7966,25
240p,Traffic5,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8287,0.0376,0.8981,0.7875,0.0052,0.796,25
240p,Traffic5,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8542,0.0368,0.9174,0.8165,0.0033,0.8197,25
240p,Traffic5,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8555,0.0368,0.9174,0.8158,0.0033,0.8191,25
240p,Traffic5,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.827,0.0356,0.8957,0.7718,0.0058,0.7896,25
240p,Traffic5,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8792,0.0358,0.9331,0.8278,0.0024,0.8295,25
240p,Traffic5,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8847,0.0361,0.9403,0.8303,0.0024,0.8344,25
240p,Traffic5,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8616,0.0352,0.9169,0.7991,0.0037,0.8102,25
240p,Traffic5,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8973,0.0353,0.9455,0.8405,0.0016,0.8405,25
240p,Traffic5,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9036,0.0357,0.9532,0.8436,0.0016,0.8419,25
240p,Traffic5,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8985,0.0349,0.9489,0.8302,0.0019,0.8316,25
240p,Traffic5,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.917,0.0356,0.9631,0.858,0.0011,0.854,25
240p,Traffic5,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.927,0.0361,0.9691,0.8619,0.001,0.8574,25
240p,Traffic5,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.844,0.0401,0.9041,0.802,0.0083,0.8112,25
240p,Traffic5,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8902,0.0364,0.9395,0.8395,0.0035,0.8415,25
240p,Traffic5,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9031,0.0373,0.9525,0.8458,0.0035,0.852,25
240p,Traffic5,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8861,0.0337,0.9273,0.8397,0.0013,0.8339,25
240p,Traffic5,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9141,0.0352,0.9563,0.8613,0.0011,0.8557,25
240p,Traffic5,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9273,0.036,0.9679,0.8678,0.001,0.8635,25
240p,Traffic5,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9097,0.0353,0.9549,0.8642,0.001,0.8573,25
240p,Traffic5,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9282,0.0361,0.971,0.8754,0.0009,0.8676,25
240p,Traffic5,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9416,0.037,0.9822,0.882,0.0008,0.8751,25
240p,Traffic5,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.6746,0.0379,0.5938,0.7005,0.0097,0.6635,25
240p,Traffic5,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7229,0.0348,0.6709,0.7526,0.0059,0.7441,25
240p,Traffic5,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7241,0.0351,0.6702,0.752,0.0059,0.7484,25
240p,Traffic5,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.759,0.0438,0.8782,0.7461,0.0093,0.7796,25
240p,Traffic5,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7923,0.0401,0.8947,0.7839,0.0056,0.8022,25
240p,Traffic5,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7936,0.0402,0.895,0.7834,0.0056,0.8018,25
240p,Traffic5,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8382,0.0382,0.9102,0.7934,0.005,0.8028,25
240p,Traffic5,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8633,0.0374,0.9278,0.8218,0.0032,0.825,25
240p,Traffic5,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8645,0.0373,0.9275,0.8219,0.0032,0.825,25
240p,Traffic5,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8335,0.0359,0.8985,0.7749,0.0057,0.7931,25
240p,Traffic5,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8834,0.036,0.9351,0.83,0.0024,0.8306,25
240p,Traffic5,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8901,0.0364,0.9459,0.8331,0.0023,0.8357,25
240p,Traffic5,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8686,0.0354,0.9217,0.8032,0.0037,0.8153,25
240p,Traffic5,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.902,0.0355,0.9525,0.8438,0.0015,0.8452,25
240p,Traffic5,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9101,0.036,0.9595,0.8474,0.0015,0.8494,25
240p,Traffic5,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9022,0.0351,0.9527,0.8351,0.0018,0.8367,25
240p,Traffic5,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9203,0.0357,0.964,0.8616,0.001,0.8568,25
240p,Traffic5,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9321,0.0364,0.9767,0.8661,0.0009,0.8619,25
240p,Traffic5,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8448,0.04,0.9055,0.8037,0.0082,0.812,25
240p,Traffic5,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8907,0.0364,0.9406,0.8407,0.0034,0.8425,25
240p,Traffic5,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9034,0.0372,0.9528,0.8471,0.0034,0.8537,25
