Best Settings Category,Category,Use Object Detection,Refresh Index,Resolution,Traffic Video,K,A,T,M,Raw Size (Bytes),Compressed Size (Bytes)
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic5,2,0.1,0.9,5,670191,387163
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic1,3,0.1,0.9,5,1113249,786420
TipTop-Summary-Otsu,Category-1,True,0,120p,Traffic2,3,0.1,0.9,5,2314079,1323892
TipTop-Summary-Otsu,Category-2,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-2,True,0,240p,Traffic1,4,0.1,0.9,5,4026900,3756618
TipTop-Summary-Otsu,Category-2,True,0,360p,Traffic1,4,0.1,0.9,5,7708502,7630899
TipTop-Summary-Otsu,Category-2,True,0,480p,Traffic1,4,0.1,0.9,5,12242792,12230618
TipTop-Summary-Otsu,Category-3,True,0,120p,Traffic3,2,0.1,0.9,4,771679,341989
TipTop-Summary-Otsu,Category-3,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-3,True,0,480p,Traffic5,4,0.1,0.9,3,8120337,5542184
TipTop-Summary-Otsu,Category-4,True,0,120p,Traffic3,2,0.1,0.9,5,771679,341989
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic4,2,0.1,0.9,5,772620,344975
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic5,2,0.1,0.9,5,670191,486945
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic1,3,0.1,0.9,5,1113249,796516
TipTop-Summary-Otsu,Category-1,True,10,120p,Traffic2,3,0.1,0.9,5,2314079,1421627
TipTop-Summary-Otsu,Category-2,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-2,True,10,240p,Traffic1,4,0.1,0.9,5,4026900,3528029
TipTop-Summary-Otsu,Category-2,True,10,360p,Traffic1,4,0.1,0.9,5,7708502,6954665
TipTop-Summary-Otsu,Category-2,True,10,480p,Traffic1,4,0.1,0.9,5,12242792,11011228
TipTop-Summary-Otsu,Category-3,True,10,120p,Traffic3,2,0.1,0.9,4,771679,464369
TipTop-Summary-Otsu,Category-3,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-3,True,10,480p,Traffic5,4,0.1,0.9,3,8120337,5808193
TipTop-Summary-Otsu,Category-4,True,10,120p,Traffic3,2,0.1,0.9,5,771679,464369
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic4,2,0.1,0.9,5,772620,285406
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic5,2,0.1,0.9,5,670191,444986
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic1,3,0.1,0.9,5,1113249,738142
TipTop-Summary-Otsu,Category-1,True,20,120p,Traffic2,3,0.1,0.9,5,2314079,1282259
TipTop-Summary-Otsu,Category-2,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-2,True,20,240p,Traffic1,4,0.1,0.9,5,4026900,3400767
TipTop-Summary-Otsu,Category-2,True,20,360p,Traffic1,4,0.1,0.9,5,7708502,6747622
TipTop-Summary-Otsu,Category-2,True,20,480p,Traffic1,4,0.1,0.9,5,12242792,10711610
TipTop-Summary-Otsu,Category-3,True,20,120p,Traffic3,2,0.1,0.9,4,771679,409326
TipTop-Summary-Otsu,Category-3,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-3,True,20,480p,Traffic5,4,0.1,0.9,3,8120337,5410739
TipTop-Summary-Otsu,Category-4,True,20,120p,Traffic3,2,0.1,0.9,5,771679,409326
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic4,2,0.1,0.9,5,772620,260959
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic5,2,0.1,0.9,5,670191,424931
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic1,3,0.1,0.9,5,1113249,711962
TipTop-Summary-Otsu,Category-1,True,30,120p,Traffic2,3,0.1,0.9,5,2314079,1222116
TipTop-Summary-Otsu,Category-2,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-Otsu,Category-2,True,30,240p,Traffic1,4,0.1,0.9,5,4026900,3333839
TipTop-Summary-Otsu,Category-2,True,30,360p,Traffic1,4,0.1,0.9,5,7708502,6664709
TipTop-Summary-Otsu,Category-2,True,30,480p,Traffic1,4,0.1,0.9,5,12242792,10585798
TipTop-Summary-Otsu,Category-3,True,30,120p,Traffic3,2,0.1,0.9,4,771679,374079
TipTop-Summary-Otsu,Category-3,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
TipTop-Summary-Otsu,Category-3,True,30,480p,Traffic5,4,0.1,0.9,3,8120337,5225306
TipTop-Summary-Otsu,Category-4,True,30,120p,Traffic3,2,0.1,0.9,5,771679,374079
